"Carrefour","Réponses","Seul","2 personnes","3-5 personnes","6 personnes et plus","Vert","Clignotant","Rouge","Oui","Non","Trottoir","Chaussée","Terre-plein/refuge/2 temps","Piste cyclable","Ne s'applique pas","Homme","Femme","15-19 ans","20-34 ans","35-64 ans","65 ans et plus","Schéma","Oui","Non","Ligne droite","Diagonale","Autres (préciser)","Trottoir","Terre-plein","Autres",0,"1-5 personnes","Plus de 5 personnes","Plus de 20 personnes","Mouvement tête avant","Mouvement tête pendant","Course (accélaration)","Hésitation","Aucune attention","Dispositif visuel (journal…)","Dispositif auditif (tél, casque…)",,
"IT",1842,,1,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1843,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1844,,1,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1845,1,,,,,,1,,1,,1,,,,1,,,1,,,"IT8",1,,,1,,1,,,,1,,,,1,1,,,,,,
"IT",1846,1,,,,,,1,,1,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1847,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1848,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,,,1,,1,,,,
"IT",1849,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1850,1,,,,,,1,1,,1,,,,,,1,,,,1,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1851,,1,,,1,,,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1852,,1,,,,,1,1,,,1,,,,1,,,,1,,"IT8",1,,1,,,1,,,,,1,,1,,,,1,,,,
"IT",1853,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1854,1,,,,,,1,1,,,,1,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,,,1,,,,,,
"IT",1855,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1856,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,,,,1,,,,
"IT",1857,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT2",1,,,1,,1,,,,1,,,1,,,,,,,,
"IT",1858,1,,,,,,1,,1,,,1,,,1,,,1,,,"IT2",1,,,1,,1,,,,1,,,1,,,1,,,,,
"IT",1859,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,,1,,1,,,,1,,,1,1,,,,,,,
"IT",1860,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1861,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT2",1,,,1,,1,,,,1,,,,,,,1,,,,
"IT",1862,,1,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1863,1,,,,1,,,1,,,1,,,,1,,,1,,,"IT8",1,,,1,,1,,,,,1,,,,,,1,,,,
"IT",1864,,1,,,1,,,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1865,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1866,,1,,,,,1,,1,,,1,,,1,,,1,,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1867,1,,,,,,1,,1,1,,,,,1,,,,1,,"IT8",1,,,1,,1,,,,1,,,1,,,,1,,,,
"IT",1868,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,1,,
"IT",1869,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1870,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1871,1,,,,,,1,1,,,1,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1872,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,1,,,,1,,,,
"IT",1873,1,,,,,,1,1,,,1,,,,1,,,1,,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1874,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1875,,1,,,,,1,1,,,,1,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1876,1,,,,,,1,1,,,1,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1877,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,,1,,1,,,,,1,,,,,,1,,1,,
"IT",1878,1,,,,,,1,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1879,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1880,,,1,,,,1,1,,1,,,,,1,,1,,,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1881,1,,,,,,1,1,,,1,,,,1,,,1,,,"IT8",1,,,1,,1,,,,,1,,1,1,,,,,,,
"IT",1882,1,,,,,,1,,1,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1883,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1884,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,1,,,,1,,,,,,,,
"IT",1885,1,,,,,,1,,1,1,,,,,,1,1,,,,"IT2",1,,1,,,1,,,1,,,,1,,1,,,,,,
"IT",1886,,1,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,1,,,,,,,,1,,,
"IT",1887,1,,,,1,,,1,,1,,,,,,,,1,,,"IT8",1,,1,,,1,,,,,1,,,,,,,1,,,
"IT",1888,,1,,,,,1,1,,,1,,,,1,,,1,,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1889,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1890,1,,,,,,1,,1,1,,,,,,1,,1,,,"IT8",1,,,1,,1,,,,1,,,,1,1,,,,,,
"IT",1891,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1892,1,,,,,,1,,1,,,1,,,,1,,,1,,"IT2",1,,,1,,1,,,,1,,,,1,,,,,,,
"IT",1893,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1894,1,,,,,,1,1,,,,1,,,1,,,1,,,"IT2",,1,,1,,,1,,,1,,,1,1,,,,,,,
"IT",1895,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",1896,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",1897,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1898,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1899,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,,1,,,1,,,1,,1,,,,,,
"IT",1900,,,1,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",1901,,1,,,1,,,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",1902,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,,1,,1,,,,1,,,1,,,1,,,,,
"IT",1903,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1904,,1,,,,,1,1,,,,1,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1905,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,,1,,1,,,,1,,,,1,,,,,,,
"IT",1906,,1,,,,,1,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,1,,1,,,,,,
"IT",1907,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT2",1,,,1,,1,,,,,1,,,,1,,1,,,,
"IT",1908,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1909,,1,,,1,,,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",1910,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,,1,,1,,,,,1,,,,,,1,,1,,
"IT",1911,1,,,,,,1,,1,,1,,,,1,,,,1,,"IT8",1,,,1,,,1,,,1,,,,1,1,,,,,,
"IT",1912,1,,,,,,1,,1,,1,,,,,1,,,1,,"IT8",,1,,1,,,,1,,1,,,1,1,1,,,,,,
"IT",1913,,1,,,,,1,1,,,1,,,,1,,,,1,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1914,,1,,,1,,,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",1915,1,,,,,,1,1,,1,,,,,,1,1,,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,1,,
"IT",1916,1,,,,,,1,1,,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,1,,,,1,,,1,,,,
"IT",1917,1,,,,,,1,,1,,1,,,,1,,,1,,,"IT8",1,,,1,,1,,,,1,,,1,1,1,,,,,,
"IT",1918,,1,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1919,,,1,,,,1,,1,1,,,,,1,,,1,,,"IT2",1,,1,,,,1,,,1,,,1,1,,,,,,,
"IT",1920,,1,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,,1,,,1,,,,
"IT",1921,,1,,,1,,,1,,,1,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,,1,,,1,,,,
"IT",1922,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,1,,
"IT",1923,,1,,,,,1,,1,1,,,,,,1,,1,,,"IT8",1,,1,,,,1,,,1,,,1,1,,,,,,,
"IT",1924,1,,,,,,1,,1,1,,,,,1,,,1,,,"IT8",1,,1,,,,1,,,1,,,1,1,,,,,,,
"IT",1925,,1,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1926,1,,,,,,1,,1,,,1,,,1,,,1,,,"IT2",1,,,1,,1,,,,,1,,1,1,,,,,,,
"IT",1927,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1928,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,,,1,,,,,1,,,,
"IT",1929,1,,,,,,1,,1,,,1,,,,1,,,,1,"IT2",1,,,1,,1,,,,1,,,1,1,,,,,,,
"IT",1930,1,,,,,,1,,1,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1931,,1,,,1,,,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",1932,1,,,,,,1,1,,,1,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1933,,1,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,,1,,1,,,,1,,,,,,1,,,,,
"IT",1934,1,,,,,,1,1,,,,1,,,,1,,,,1,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1935,1,,,,,,1,,1,,,1,,,1,,,1,,,"IT2",,1,,1,,,,1,,1,,,1,1,,,,,,,
"IT",1936,1,,,,,,1,,1,,,1,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1937,1,,,,1,,,1,,,1,,,,1,,,1,,,"IT8",1,,,1,,1,,,,,1,,,1,,,,,1,,
"IT",1938,1,,,,1,,,1,,1,,,,,,1,,,,1,"IT8",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",1939,,1,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1940,,1,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,,1,,1,,,,,1,,,1,,,,,,,
"IT",1941,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1942,1,,,,,,1,,1,1,,,,,1,,,1,,,"IT2",1,,,1,,1,,,,1,,,1,1,1,,,,,,
"IT",1943,1,,,,1,,,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1944,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT8",,1,,1,,,,1,,,1,,1,1,,,,,,,
"IT",1945,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",1946,1,,,,,,1,,1,,1,,,,,1,,1,,,"IT2",1,,,1,,1,,,,1,,,1,,,,,,,,
"IT",1947,1,,,,1,,,1,,1,,,,,1,,,,,1,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1948,,1,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1949,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",,1,,1,,,,1,,,1,,,1,,,,,,,
"IT",1950,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,1,,
"IT",1951,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,,,"Voiture",1,,,,1,,,1,1,,,,,,,
"IT",1952,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1953,,,1,,,,1,1,,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1954,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",1955,1,,,,1,,,1,,1,,,,,,1,,,,1,"IT2",1,,,1,,1,,,,1,,,,,,,1,,,,
"IT",1956,,1,,,,,1,1,,,,1,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1957,,1,,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,1,,"Poussette"
"IT",1958,1,,,,,,1,,1,1,,,,,,1,,,1,,"IT2",1,,,1,,,1,,,1,,,1,,,,,,,,
"IT",1959,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,1,,"Pb voiture"
"IT",1960,,,1,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,"Pb voiture"
"IT",1961,1,,,,,,1,1,,,1,,,,1,,,1,,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,1,,"Pb voiture"
"IT",1962,1,,,,1,,,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,"Pb voiture"
"IT",1963,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,"Pb voiture"
"IT",1964,1,,,,,,1,1,,,1,,,,,1,,,,1,"IT8",1,,,1,,1,,,,,1,,1,,,,,,,,"Pb voiture"
"IT",1965,,1,,,,,1,,1,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,"Pb voiture"
"IT",1966,1,,,,,,1,1,,,1,,,,1,,,,,1,"IT8",1,,1,,,1,,,,,1,,1,,,,,,,,"Pb voiture"
"IT",1967,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT2",,1,,1,,1,,,,,1,,,,,,1,,,,"Pb voiture"
"IT",1968,,1,,,,,1,,1,,,1,,,1,,,,,1,"IT2",1,,,1,,,1,,,1,,,1,,,,,,,,"Pb voiture"
"IT",1969,1,,,,,,1,,1,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1970,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1971,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",1972,1,,,,,,1,1,,,1,,,,,1,,1,,,"IT2",1,,,1,,1,,,,1,,,1,,,,,,,,
"IT",1973,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",1974,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",1975,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,1,,1,,,,,,
"IT",1976,1,,,,,,1,1,,1,,,,,,1,,,,1,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1977,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1978,1,,,,,,1,1,,,1,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1979,1,,,,,,1,,1,,1,,,,1,,,1,,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,1,,
"IT",1980,1,,,,,,1,,1,,1,,,,1,,,,,1,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1981,1,,,,,,1,,1,,1,,,,,1,,1,,,"IT8",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",1982,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1983,1,,,,,,1,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1984,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1985,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1986,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1987,1,,,,,,1,,1,,1,,,,1,,,1,,,"IT8",1,,1,,,,1,,,1,,,1,1,,,,,,,
"IT",1988,1,,,,,,1,,1,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1989,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,1,1,1,,,,,,
"IT",1990,1,,,,,,1,,1,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1991,1,,,,,,1,,1,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1992,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",1993,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1994,1,,,,1,,,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",1995,1,,,,,,1,,1,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,1,,,1,1,1,,,,,,
"IT",1996,1,,,,,,1,1,,,1,,,,,1,,,1,,"IT8",1,,,1,,1,,,,1,,,,1,1,,,,,,
"IT",1997,1,,,,,,1,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1998,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",1999,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2000,1,,,,1,,,1,,1,,,,,,1,,,,1,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2001,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",2002,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,,1,,,,,,,
"IT",2003,,1,,,,,1,,1,1,,,,,1,,,,1,,"IT2",1,,1,,,,1,,,1,,,1,1,,,,,,,
"IT",2004,1,,,,,,1,1,,,1,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2005,1,,,,,,1,1,,,1,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2006,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2007,1,,,,,,1,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",2008,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2009,1,,,,,,1,1,,1,,,,,1,,,,,1,"IT8",1,,1,,,1,,,,1,,,,1,1,,,,,,
"IT",2010,1,,,,,,1,1,,,1,,,,,1,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2011,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT2",1,,,1,,1,,,,1,,,,,,,1,,,,
"IT",2012,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,1,,,,1,1,,,,,,
"IT",2013,,1,,,,,1,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",2014,,1,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2015,1,,,,,,1,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",2016,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT8",1,,1,,,,1,,,1,,,1,,,,,,,,
"IT",2017,,1,,,,,1,1,,1,,,,,1,,,,,1,"IT8",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2018,1,,,,1,,,1,,,,,1,,1,,,1,,,"IT2",,1,1,,,1,,,,,1,,1,,,,,,,,
"IT",2019,1,,,,,,1,1,,1,,,,,1,,,1,,,"IT8",1,,,1,,1,,,,1,,,,,,,1,,,,
"IT",2020,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT8",,1,1,,,1,,,,,1,,,,,,1,,,,
"IT",2021,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,,1,,,1,,,,,,,
"IT",2022,,,1,,,,1,,1,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",2023,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2024,1,,,,,,1,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2025,1,,,,1,,,1,,1,,,,,1,,,1,,,"IT8",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2026,,1,,,,,1,1,,,1,,,,,1,,,1,,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2027,,1,,,,,1,1,,,1,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2028,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT8",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",2029,1,,,,1,,,1,,1,,,,,,1,,,1,,"IT8",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",2030,1,,,,,,1,1,,1,,,,,,1,,,1,,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2031,1,,,,,,1,1,,1,,,,,1,,,,,1,"IT2",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2032,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT8",1,,,1,,1,,,,1,,,1,,,,,,,,
"IT",2033,1,,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2034,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2035,1,,,,,,1,1,,,,1,,,1,,,,,1,"IT2",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",2036,1,,,,,,1,,1,,,1,,,1,,,,1,,"IT2",1,,1,,,1,,,,1,,,1,,,,,,,,
"IT",2037,,,1,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",2038,,1,,,1,,,1,,1,,,,,,1,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",2039,,,1,,1,,,1,,1,,,,,1,,,1,,,"IT2",1,,1,,,1,,,,,1,,,,,,1,,,,
"IT",2040,,,,1,1,,,1,,1,,,,,1,,1,,,,"IT2",1,,1,,,1,,,,1,,,,,,,1,,,,
"IT",2041,,1,,,,,1,1,,1,,,,,,1,,,1,,"IT7",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2042,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",2043,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT3",1,,1,,,1,,,,1,,,,,1,,1,,,,
"IT",2044,,1,,,,,1,1,,,1,,,,,1,,,1,,"IT7",1,,1,,,1,,,,,1,,1,,,,,,,,
"IT",2045,1,,,,,,1,1,,,1,,,,1,,,,1,,"IT7",1,,1,,,1,,,,1,,,1,1,,,,,,,
"IT",2046,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT3",1,,1,,,1,,,,1,,,,,1,,1,,,,
"IT",2047,,,1,,,,1,1,,1,,,,,,1,,,1,,"IT3",1,,1,,,1,,,,1,,,1,,,1,,,,,
"IT",2048,1,,,,1,,,1,,1,,,,,1,,,,1,,"IT3",1,,1,,,1,,,,1,,,1,,,1,,,,,
"IT",2049,,,,1,,,1,1,,1,,,,,1,,,,1,,"IT7",1,,1,,,1,,,,,1,,1,,,1,,,,,
"IT",2050,1,,,,,,1,,1,1,,,,,,1,,1,,,"IT7",1,,1,,,1,,,1,,,,,,,,1,,,,
"IT",2051,1,,,,,,1,1,,1,,,,,1,,,,1,,"IT7",1,,1,,,1,,,,,1,,1,1,,,,,,,
"IT",2052,,1,,,,,1,1,,1,,,,,,1,,1,,,"IT3",1,,1,,,1,,,,,1,,,,,,1,,,,
